item_id,order_id,product_id,quantity,unit_price,category
I000005561,O0001875,P0020,7,387.83,food_drink
I000000768,O0000267,P0126,8,10.0,books
I000006093,O_GHOST_05383,P0352,2,122.57,sports
I000006011,O_GHOST_71315,P0174,9,310.72,beauty
I000000269,O0000093,P0198,6,218.02,beauty
I000004118,O0001403,P0228,4,305.56,sports
I000001601,O0000544,P0021,4,253.6,home_garden
I000004928,O0001669,P0381,2,108.79,electronics
I000001596,O0000543,P0079,3,275.76,sports
I000002772,O0000932,P0018,4,381.3,clothing
I000005841,O0001959,P0473,9,391.56,beauty
I000006164,O_GHOST_17644,P0043,4,7.03,toys
I000003936,O0001346,P0318,7,456.86,home_garden
I000003253,O0001105,P0219,7,100.53,food_drink
I000002604,O0000879,P0352,3,210.66,books
I000001941,O0000658,P0371,1,261.49,clothing
I000004885,O0001656,P0320,7,35.6,electronics
I000005955,O0001995,P0132,6,228.18,electronics
I000002625,O0000886,P0324,6,349.91,clothing
I000000885,O0000305,P0220,4,467.01,books
I000005219,O0001767,P0498,8,175.55,home_garden
I000005324,O0001802,P0050,9,40.95,home_garden
I000001066,O0000366,P0250,8,111.97,clothing
I000001179,O0000401,P0212,6,261.23,clothing
I000004229,O0001445,P0061,3,337.76,books
I000004389,O0001496,P0401,3,89.9,beauty
I000000138,O0000051,P0136,8,64.26,home_garden
I000001200,O0000408,P0206,3,452.65,beauty
I000005148,O0001742,P0117,6,27.28,
I000002906,O0000977,P0474,4,328.46,books
I000004290,O0001464,P0462,5,245.2,clothing
I000000187,O0000067,P0360,4,420.7,home_garden
I000000296,O0000103,P0460,5,66.27,sports
I000000992,O0000340,P0168,7,210.59,books
I000001139,O0000387,P0402,1,136.77,beauty
I000003476,O0001175,P0249,1,408.0,clothing
I000003846,O0001309,P0423,3,480.36,electronics
I000005990,O_GHOST_18421,P0393,9,445.74,beauty
I000001094,O0000374,P0059,1,141.33,sports
I000005602,O0001887,P0444,4,353.74,clothing
I000004997,O0001694,P0441,5,475.82,food_drink
I000002554,O0000861,P0497,5,479.03,home_garden
I000001624,O0000552,P0460,7,33.15,toys
I000000030,O0000013,P0158,1,428.02,sports
I000005566,O0001876,P0275,8,163.16,food_drink
I000005637,O0001898,P0180,9,21.43,home_garden
I000003227,O0001096,P0448,5,101.14,books
I000003590,O0001221,P0384,1,211.26,books
I000006209,O_GHOST_57985,P0183,2,179.22,sports
I000001134,O0000386,P0314,5,191.88,home_garden
I000004964,O0001683,P0302,4,395.26,electronics
I000004411,O0001500,P0323,4,398.2,food_drink
I000000468,O0000165,P0149,3,323.77,beauty
I000005874,O0001969,P0440,7,172.38,sports
I000004583,O0001557,P0411,5,47.34,books
I000002934,O0000988,P0059,8,101.32,food_drink
I000000987,O0000338,P0162,3,240.61,toys
I000001599,O0000544,P0164,7,281.22,clothing
I000005344,O0001810,P0253,6,454.91,
I000005986,O_GHOST_60336,P0120,7,361.47,toys
I000000861,O0000298,P0071,3,443.04,electronics
I000001639,O0000556,P0009,1,122.75,clothing
I000003957,O0001352,P0147,3,300.59,sports
I000004365,O0001488,P0470,1,41.57,toys
I000005745,O0001932,P0419,1,227.87,
I000000564,O0000198,P0428,5,149.58,electronics
I000002582,O0000870,P0149,2,423.48,electronics
I000001895,O0000642,P0092,9,472.17,sports
I000001978,O0000669,P0191,6,468.38,home_garden
I000003552,O0001208,P0299,6,254.14,sports
I000001509,O0000512,P0409,4,302.68,sports
I000006070,O_GHOST_33413,P0320,2,117.31,books
I000005723,O0001928,P0417,4,69.2,electronics
I000000581,O0000202,P0203,2,291.23,home_garden
I000002142,O0000722,P0212,2,109.07,books
I000003677,O0001251,P0407,4,308.88,clothing
I000002005,O0000679,P0198,8,323.12,beauty
I000003325,O0001127,P0308,1,106.06,sports
I000001511,O0000512,P0308,1,99.8,clothing
I000004241,O0001449,P0300,3,87.81,books
I000001661,O0000563,P0478,1,147.02,toys
I000002664,O0000901,P0175,6,73.4,books
I000003416,O0001154,P0015,6,387.98,beauty
I000002716,O0000916,P0143,5,147.01,beauty
I000004875,O0001653,P0228,4,470.22,books
I000005012,O0001699,P0055,1,320.0,home_garden
I000000474,O0000168,P0059,1,39.57,home_garden
I000002830,O0000950,P0384,7,250.67,sports
I000003051,O0001033,P0425,9,64.2,electronics
I000004486,O0001524,P0342,9,43.65,books
I000000107,O0000041,P0179,2,460.04,toys
I000001454,O0000494,P0367,5,70.15,books
I000003235,O0001099,P0215,3,227.37,sports
I000004000,O0001367,P0306,4,197.87,books
I000001171,O0000399,P0338,6,375.66,toys
I000005554,O0001873,P0386,1,232.42,home_garden
I000005493,O0001854,P0083,1,499.95,beauty
I000000379,O0000132,P0008,3,377.57,sports
I000004560,O0001550,P0408,1,184.32,books
I000005611,O0001889,P0165,7,471.35,food_drink
I000002354,O0000795,P0459,6,415.79,electronics
I000004629,O0001572,P0107,8,206.45,sports
I000003713,O0001263,P0374,1,155.99,beauty
I000002782,O0000936,P0418,6,322.09,beauty
I000001752,O0000597,P0007,4,72.81,electronics
I000003954,O0001351,P0051,7,243.67,clothing
I000002343,O0000793,P0135,5,173.28,electronics
I000001680,O0000568,P0387,2,168.87,electronics
I000004816,O0001635,P0317,4,141.29,toys
I000001725,O0000587,P0387,5,442.37,clothing
I000001362,O0000461,P0075,1,413.41,sports
I000005727,O0001929,P0234,1,79.21,beauty
I000000330,O0000116,P0086,6,492.94,toys
I000001961,O0000665,P0007,9,28.96,books
I000001864,O0000632,P0407,5,403.58,home_garden
I000001875,O0000636,P0323,7,48.8,food_drink
I000005812,O0001952,P0262,9,177.25,food_drink
I000004813,O0001633,P0029,3,210.86,sports
I000000818,O0000285,P0441,8,361.82,clothing
I000005827,O0001956,P0377,9,382.09,clothing
I000004098,O0001397,P0312,8,53.44,home_garden
I000002241,O0000761,P0394,6,249.82,food_drink
I000000622,O0000217,P0087,9,311.72,home_garden
I000001323,O0000447,P0473,2,306.23,sports
I000005194,O0001757,P0046,6,490.93,clothing
I000001628,O0000553,P0337,1,477.3,clothing
I000001799,O0000613,P0311,8,94.97,electronics
I000002668,O0000902,P0017,3,261.65,toys
I000003173,O0001077,P0486,1,211.09,home_garden
I000002150,O0000724,P0335,3,243.75,beauty
I000006081,O_GHOST_73649,P0378,7,90.52,sports
I000005120,O0001734,P0001,2,346.36,sports
I000004097,O0001396,P0471,4,24.84,clothing
I000001374,O0000464,P0269,2,191.29,books
I000004866,O0001650,P0034,8,250.86,clothing
I000001844,O0000626,P0404,8,411.0,food_drink
I000004333,O0001479,P0449,1,297.17,food_drink
I000001056,O0000363,P0057,6,285.54,toys
I000005789,O0001946,P0392,7,66.68,food_drink
I000003429,O0001158,P0089,3,144.43,food_drink
I000004648,O0001579,P0237,6,1.01,home_garden
I000003831,O0001304,P0471,3,390.18,home_garden
I000000018,O0000010,P0192,1,49.72,beauty
I000004187,O0001431,P0277,6,170.27,toys
I000002690,O0000909,P0099,5,459.43,books
I000000255,O0000089,P0426,3,80.14,electronics
I000001510,O0000512,P0255,3,147.74,food_drink
I000002055,O0000693,P0364,5,163.0,food_drink
I000003311,O0001124,P0176,2,98.25,clothing
I000001518,O0000515,P0235,8,451.38,beauty
I000000634,O0000221,P0429,4,479.95,clothing
I000000154,O0000057,P0341,2,95.36,home_garden
I000005854,O0001962,P0450,3,157.84,toys
I000003193,O0001087,P0051,6,43.24,food_drink
I000005338,O0001808,P0021,4,499.25,clothing
I000004980,O0001689,P0303,9,289.73,food_drink
I000004351,O0001484,P0168,8,109.76,books
I000002781,O0000936,P0204,5,446.84,sports
I000003517,O0001195,P0187,5,244.68,home_garden
I000000481,O0000170,P0451,7,473.93,electronics
I000003250,O0001104,P0272,1,14.29,electronics
I000002532,O0000855,P0256,7,308.09,home_garden
I000005722,O0001928,P0014,7,389.36,books
I000002050,O0000691,P0099,9,52.0,beauty
I000004031,O0001377,P0382,7,40.44,beauty
I000002494,O0000843,P0314,7,389.04,food_drink
I000004606,O0001566,P0023,8,441.42,home_garden
I000006140,O_GHOST_38304,P0134,7,301.49,books
I000001816,O0000617,P0352,9,238.77,beauty
I000001669,O0000565,P0403,5,177.59,food_drink
I000000822,O0000286,P0203,3,78.08,food_drink
I000003698,O0001258,P0288,7,494.4,home_garden
I000000247,O0000087,P0324,3,460.76,electronics
I000003626,O0001233,P0045,4,109.28,sports
I000002869,O0000965,P0322,6,359.78,home_garden
I000002109,O0000712,P0280,3,387.88,clothing
I000002759,O0000928,P0476,9,55.1,electronics
I000003947,O0001349,P0235,4,163.09,toys
I000003487,O0001179,P0216,4,48.88,
I000000964,O0000327,P0253,1,486.33,clothing
I000002181,O0000739,P0151,3,180.73,toys
I000003985,O0001360,P0384,8,16.13,food_drink
I000001812,O0000616,P0274,8,427.35,clothing
I000000541,O0000189,P0445,3,445.99,toys
I000006163,O_GHOST_26912,P0132,9,170.99,books
I000000527,O0000184,P0251,4,41.25,beauty
I000002147,O0000723,P0012,8,484.65,books
I000003529,O0001200,P0470,2,97.14,sports
I000001907,O0000646,P0285,4,230.44,beauty
I000001629,O0000553,P0453,6,396.77,beauty
I000005019,O0001701,P0389,8,38.32,electronics
I000004754,O0001614,P0250,4,42.27,food_drink
I000005447,O0001837,P0320,8,217.74,sports
I000000093,O0000037,P0209,4,348.13,books
I000000828,O0000288,P0157,5,29.21,food_drink
I000002855,O0000960,P0229,5,107.52,beauty
I000000828,O0000288,P0157,5,29.21,food_drink
I000002425,O0000822,P0378,3,371.31,books
I000001627,O0000553,P0076,1,228.57,toys
I000005860,O0001964,P0495,2,126.83,clothing
I000005286,O0001788,P0415,6,129.01,beauty
I000004488,O0001525,P0012,3,285.84,clothing
I000003414,O0001153,P0227,8,61.39,toys
I000002029,O0000684,P0423,4,487.36,electronics
I000006030,O_GHOST_27441,P0086,4,226.6,home_garden
I000003168,O0001076,P0173,3,328.31,clothing
I000000384,O0000135,P0366,3,389.93,clothing
I000003855,O0001312,P0386,6,404.5,books
I000003631,O0001234,P0211,2,59.71,books
I000005725,O0001928,P0429,9,92.82,electronics
I000001181,O0000402,P0006,7,341.08,clothing
I000003899,O0001331,P0360,7,158.29,electronics
I000003038,O0001026,P0329,2,218.37,books
I000003710,O0001263,P0131,7,99.42,toys
I000003955,O0001352,P0368,2,129.91,beauty
I000000048,O0000021,P0036,3,34.68,clothing
I000006147,O_GHOST_82384,P0462,5,227.26,sports
I000003840,O0001307,P0257,1,213.11,
I000000718,O0000250,P0073,9,332.1,home_garden
I000002504,O0000846,P0133,6,29.02,books
I000004904,O0001661,P0366,7,236.49,home_garden
I000000387,O0000135,P0151,4,87.25,electronics
I000003663,O0001248,P0142,3,326.23,electronics
I000000901,O0000309,P0298,6,95.87,clothing
I000004372,O0001491,P0031,9,397.85,clothing
I000004972,O0001686,P0477,3,275.68,sports
I000004540,O0001544,P0288,1,435.26,toys
I000000114,O0000043,P0475,2,137.28,home_garden
I000002787,O0000938,P0443,5,451.42,home_garden
I000002497,O0000844,P0440,6,465.45,books
I000003739,O0001271,P0018,2,428.69,books
I000002422,O0000821,P0024,2,150.11,sports
I000004924,O0001667,P0304,9,130.41,home_garden
I000001013,O0000349,P0235,4,303.32,toys
I000001566,O0000532,P0165,9,380.98,sports
I000005418,O0001829,P0332,8,126.81,home_garden
I000004854,O0001645,P0402,4,17.09,electronics
I000004693,O0001597,P0052,5,453.45,sports
I000005763,O0001937,P0305,6,127.6,electronics
I000003462,O0001170,P0450,7,420.4,clothing
I000000062,O0000026,P0210,2,21.86,electronics
I000003085,O0001045,P0385,9,324.7,books
I000003779,O0001286,P0285,1,381.81,electronics
I000005949,O0001993,P0201,9,238.81,home_garden
I000002424,O0000822,P0343,6,268.0,toys
I000000254,O0000089,P0159,2,19.67,toys
I000005699,O0001921,P0043,2,268.39,toys
I000002438,O0000826,P0328,5,232.89,books
I000001973,O0000668,P0444,2,331.12,books
I000000332,O0000117,P0100,7,314.73,clothing
I000004401,O0001498,P0101,1,110.58,toys
I000003296,O0001120,P0112,3,242.93,books
I000005357,O0001814,P0022,6,262.27,home_garden
I000001917,O0000649,P0341,5,337.53,beauty
I000002243,O0000761,P0414,9,67.19,clothing
I000003665,O0001248,P0051,8,253.04,toys
I000002103,O0000709,P0410,6,16.31,beauty
I000001416,O0000481,P0318,2,211.68,electronics
I000003594,O0001221,P0228,2,117.68,beauty
I000001451,O0000493,P0104,6,271.04,electronics
I000005752,O0001935,P0286,5,234.89,food_drink
I000005900,O0001977,P0103,2,439.9,food_drink
I000002686,O0000908,P0399,6,213.38,electronics
I000002824,O0000949,P0056,8,146.86,beauty
I000003581,O0001217,P0109,1,353.73,home_garden
I000003307,O0001123,P0235,9,495.41,food_drink
I000002280,O0000775,P0146,2,187.62,books
I000004384,O0001494,P0333,7,290.2,sports
I000002617,O0000882,P0142,1,102.08,books
I000000161,O0000061,P0393,1,198.08,food_drink
I000003234,O0001099,P0025,7,311.1,home_garden
I000004397,O0001497,P0344,4,320.92,toys
I000002698,O0000911,P0339,9,456.27,books
I000005237,O0001772,P0020,5,78.36,toys
I000000489,O0000172,P0347,8,363.9,clothing
I000002661,O0000899,P0357,4,407.94,beauty
I000002338,O0000791,P0235,1,344.97,books
I000004933,O0001670,P0349,5,402.33,beauty
I000005944,O0001991,P0421,7,172.85,books
I000004645,O0001578,P0389,8,176.56,beauty
I000000960,O0000326,P0077,5,371.41,beauty
I000004153,O0001418,P0459,7,469.98,electronics
I000004501,O0001530,P0363,5,125.51,beauty
I000005433,O0001833,P0081,6,439.64,books
I000002090,O0000705,P0076,4,39.13,books
I000004140,O0001412,P0332,2,51.53,toys
I000002726,O0000919,P0105,1,15.09,sports
I000001972,O0000668,P0428,7,250.36,sports
I000003838,O0001307,P0376,2,104.79,clothing
I000000650,O0000227,P0451,2,499.06,clothing
I000004323,O0001475,P0266,7,142.0,food_drink
I000003705,O0001260,P0404,2,493.67,sports
I000002556,O0000862,P0429,7,455.04,home_garden
I000004335,O0001480,P0464,1,467.97,clothing
I000002696,O0000910,P0349,8,452.74,clothing
I000003745,O0001272,P0121,7,79.31,clothing
I000003964,O0001355,P0082,6,137.98,sports
I000006119,O_GHOST_90342,P0362,9,366.51,home_garden
I000000691,O0000242,P0099,6,244.76,food_drink
I000001799,O0000613,P0311,8,94.97,electronics
I000002627,O0000886,P0055,9,411.75,clothing
I000005646,O0001902,P0111,8,47.21,beauty
I000003506,O0001191,P0139,5,129.69,beauty
I000002318,O0000786,P0428,4,280.34,books
I000000881,O0000304,P0391,4,15.13,books
I000003948,O0001349,P0408,2,247.88,books
I000000120,O0000046,P0177,9,105.71,home_garden
I000004989,O0001692,P0446,8,309.3,food_drink
I000005700,O0001921,P0274,4,308.27,home_garden
I000004604,O0001565,P0297,7,118.03,books
I000001992,O0000672,P0331,2,238.8,food_drink
I000005634,O0001897,P0405,9,313.23,food_drink
I000005875,O0001969,P0437,9,84.35,toys
I000005982,O_GHOST_03130,P0033,7,203.68,home_garden
I000000133,O0000050,P0240,8,449.09,clothing
I000000640,O0000222,P0419,8,471.27,electronics
I000001749,O0000596,P0497,2,90.31,clothing
I000001929,O0000654,P0259,7,479.49,clothing
I000002657,O0000897,P0096,3,37.23,clothing
I000000943,O0000322,P0173,8,94.7,electronics
I000000322,O0000111,P0067,1,287.75,toys
I000004506,O0001532,P0327,7,19.35,home_garden
I000006028,O_GHOST_21537,P0492,8,281.38,food_drink
I000004252,O0001452,P0206,4,426.42,books
I000003609,O0001226,P0029,3,30.25,toys
I000002594,O0000874,P0024,6,246.67,sports
I000001659,O0000563,P0083,3,244.11,beauty
I000000196,O0000070,P0002,5,37.36,beauty
I000003017,O0001018,P0130,9,9.59,toys
I000004070,O0001387,P0300,7,343.95,beauty
I000003316,O0001126,P0069,8,362.28,books
I000002879,O0000968,P0015,1,172.43,sports
I000000188,O0000067,P0020,3,164.97,toys
I000005484,O0001850,P0182,4,59.77,clothing
I000002154,O0000725,P0419,1,498.51,home_garden
I000002170,O0000734,P0116,5,93.53,electronics
I000000364,O0000127,P0157,5,385.26,sports
I000000414,O0000147,P0134,2,322.05,toys
I000000502,O0000176,P0362,2,456.01,clothing
I000001713,O0000582,P0219,3,321.58,toys
I000002804,O0000943,P0056,2,400.28,toys
I000005531,O0001866,P0334,4,118.44,books
I000004100,O0001398,P0003,2,443.31,beauty
I000000130,O0000049,P0289,7,35.39,electronics
I000003858,O0001313,P0482,4,454.17,clothing
I000004808,O0001631,P0077,5,401.36,clothing
I000002236,O0000758,P0356,2,120.36,home_garden
I000003437,O0001160,P0079,7,104.63,beauty
I000004989,O0001692,P0446,8,309.3,food_drink
I000000487,O0000171,P0035,4,240.2,beauty
I000003912,O0001334,P0229,3,450.85,sports
I000005072,O0001720,P0348,5,222.41,books
I000004375,O0001492,P0282,9,381.38,clothing
I000004180,O0001428,P0124,6,495.81,beauty
I000003191,O0001087,P0419,2,177.34,
I000004942,O0001675,P0126,5,119.72,books
I000002702,O0000912,P0031,4,319.78,food_drink
I000005145,O0001740,P0328,7,477.38,food_drink
I000004976,O0001689,P0217,7,139.93,beauty
I000000388,O0000135,P0213,7,148.75,toys
I000003684,O0001253,P0253,9,485.26,home_garden
I000005062,O0001716,P0447,6,433.92,sports
I000004968,O0001684,P0309,8,122.6,electronics
I000002209,O0000749,P0263,9,497.61,clothing
I000000978,O0000332,P0264,7,490.41,toys
I000003480,O0001176,P0003,6,249.32,books
I000002157,O0000727,P0418,3,265.19,clothing
I000005568,O0001876,P0396,5,112.61,food_drink
I000004803,O0001629,P0390,4,431.47,sports
I000002065,O0000697,P0065,1,226.71,sports
I000002938,O0000989,P0460,7,323.34,beauty
I000005155,O0001744,P0382,2,267.27,electronics
I000006202,O_GHOST_16884,P0129,4,146.61,food_drink
I000000170,O0000063,P0225,1,1.01,home_garden
I000000733,O0000257,P0098,4,113.12,books
I000000422,O0000148,P0495,9,480.14,clothing
I000001129,O0000384,P0357,4,267.23,toys
I000003636,O0001236,P0094,5,289.56,home_garden
I000003887,O0001325,P0100,2,476.12,clothing
I000005748,O0001934,P0390,7,264.43,beauty
I000004033,O0001378,P0488,6,206.58,beauty
I000001184,O0000403,P0043,4,95.41,clothing
I000001351,O0000456,P0054,2,291.19,electronics
I000002669,O0000902,P0357,3,266.36,toys
I000003372,O0001142,P0209,9,245.36,sports
I000003551,O0001208,P0357,4,303.91,electronics
I000005553,O0001872,P0121,2,133.07,beauty
I000000829,O0000288,P0466,6,265.89,
I000006074,O_GHOST_29389,P0197,2,409.55,clothing
I000000673,O0000234,P0253,4,463.96,home_garden
I000002395,O0000812,P0030,9,191.97,sports
I000006192,O_GHOST_43090,P0083,7,128.83,sports
I000002851,O0000958,P0254,2,294.65,beauty
I000005679,O0001915,P0229,3,476.46,toys
I000004751,O0001613,P0098,5,246.17,beauty
I000005847,O0001961,P0219,8,48.43,food_drink
I000005265,O0001783,P0129,3,316.26,beauty
I000005259,O0001781,P0358,9,15.87,toys
I000001592,O0000540,P0443,8,79.95,electronics
I000006034,O_GHOST_12878,P0430,3,453.1,electronics
I000001273,O0000430,P0494,2,373.23,food_drink
I000002785,O0000938,P0282,4,444.16,electronics
I000001372,O0000464,P0212,9,73.04,sports
I000002350,O0000795,P0101,5,309.64,electronics
I000002338,O0000791,P0235,1,344.97,books
I000005157,O0001744,P0297,8,367.63,electronics
I000000900,O0000309,P0208,5,485.39,clothing
I000006159,O_GHOST_37717,P0027,8,252.12,books
I000004083,O0001391,P0441,5,353.94,electronics
I000004455,O0001515,P0239,1,178.0,electronics
I000005028,O0001704,P0407,4,251.13,books
I000000098,O0000038,P0079,2,80.77,clothing
I000005457,O0001840,P0240,8,395.93,food_drink
I000002187,O0000741,P0488,5,181.73,clothing
I000002679,O0000906,P0278,3,262.54,home_garden
I000004250,O0001452,P0191,2,286.83,food_drink
I000005226,O0001768,P0456,4,7.83,home_garden
I000000323,O0000112,P0101,7,281.89,electronics
I000005178,O0001751,P0489,7,241.6,books
I000000683,O0000238,P0349,3,101.9,beauty
I000001375,O0000464,P0330,4,443.75,sports
I000004039,O0001379,P0051,3,311.77,clothing
I000002053,O0000692,P0160,5,57.96,clothing
I000001783,O0000606,P0085,7,142.62,home_garden
I000001577,O0000535,P0490,4,205.2,clothing
I000001049,O0000361,P0206,8,389.19,electronics
I000001714,O0000582,P0163,2,362.25,clothing
I000004943,O0001676,P0438,5,40.62,beauty
I000005050,O0001713,P0296,2,320.13,food_drink
I000004085,O0001392,P0382,1,110.23,toys
I000001145,O0000389,P0472,8,487.67,sports
I000005886,O0001971,P0396,3,96.57,food_drink
I000004619,O0001570,P0013,3,123.28,beauty
I000000766,O0000266,P0376,7,415.66,sports
I000001525,O0000517,P0018,5,482.42,sports
I000000015,O0000007,P0401,6,9.15,
I000005473,O0001846,P0294,7,335.68,electronics
I000000761,O0000265,P0258,3,117.0,toys
I000005444,O0001837,P0387,1,294.35,electronics
I000005175,O0001750,P0143,4,184.16,food_drink
I000005948,O0001993,P0307,3,39.45,toys
I000003389,O0001146,P0331,9,205.88,
I000002650,O0000894,P0323,5,483.59,toys
I000005084,O0001724,P0129,3,354.14,home_garden
I000001432,O0000486,P0464,9,442.49,clothing
I000004832,O0001640,P0139,5,167.52,clothing
I000002370,O0000804,P0106,4,178.11,toys
I000001919,O0000650,P0222,6,196.84,electronics
I000001897,O0000642,P0044,2,108.41,books
I000004279,O0001461,P0072,1,86.83,electronics
I000004787,O0001625,P0288,3,36.73,food_drink
I000002621,O0000885,P0324,9,7.23,food_drink
I000002068,O0000698,P0312,7,341.58,electronics
